ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-135867-2,(ING) Booster Box - Megaevolução 4 - Chaos Rising (English),liga,loja#39542,https://www.ligapokemon.com.br/?view=prod/view&pcode=135867&prod=(ING) Caixa de Booster - Megaevolução 4 - Caos Ascendente,999.0,6,cr-box-en,Chaos Rising Booster Box (English),Booster Box,Chaos Rising,234.1,5.1671,1209.62,210.62,21.08,17.41,-122.11,-12.22,HIGH,RED,Margem total 21.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-2,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#549403,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,940.0,1,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,197.69,21.03,17.38,-122.09,-12.99,HIGH,RED,Margem total 21.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135528-10,(ING) Booster Bundle - Megaevolução 3 - Perfect Order (English),liga,loja#675303,https://www.ligapokemon.com.br/?view=prod/view&pcode=135528&prod=(ING) Combo de Pacotes - Megaevolução 3 - Equilíbrio Perfeito,174.99,9,po-bundle-en,Perfect Order Booster Bundle (English),Booster Bundle,Perfect Order,40.67,5.1671,210.15,35.16,20.09,16.73,-117.67,-67.24,HIGH,RED,Margem total 20.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133177-4,(ING) Booster Bundle - Escarlate e Violeta 9 - Journey Together (English),liga,loja#508647,https://www.ligapokemon.com.br/?view=prod/view&pcode=133177&prod=(ING) Combo de Pacotes - Escarlate e Violeta 9 - Amigos de Jornada,199.9,3,jtg-bundle-en,Journey Together Booster Bundle (English),Booster Bundle,Journey Together,46.22,5.1671,238.82,38.92,19.47,16.30,-119.06,-59.56,HIGH,RED,Margem total 19.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133177-5,(ING) Booster Bundle - Escarlate e Violeta 9 - Journey Together (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=133177&prod=(ING) Combo de Pacotes - Escarlate e Violeta 9 - Amigos de Jornada,199.94,4,jtg-bundle-en,Journey Together Booster Bundle (English),Booster Bundle,Journey Together,46.22,5.1671,238.82,38.88,19.45,16.28,-119.1,-59.57,HIGH,RED,Margem total 19.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133177-6,(ING) Booster Bundle - Escarlate e Violeta 9 - Journey Together (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=133177&prod=(ING) Combo de Pacotes - Escarlate e Violeta 9 - Amigos de Jornada,199.95,8,jtg-bundle-en,Journey Together Booster Bundle (English),Booster Bundle,Journey Together,46.22,5.1671,238.82,38.87,19.44,16.28,-119.11,-59.57,HIGH,RED,Margem total 19.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133177-7,(ING) Booster Bundle - Escarlate e Violeta 9 - Journey Together (English),liga,loja#25716,https://www.ligapokemon.com.br/?view=prod/view&pcode=133177&prod=(ING) Combo de Pacotes - Escarlate e Violeta 9 - Amigos de Jornada,200.0,1,jtg-bundle-en,Journey Together Booster Bundle (English),Booster Bundle,Journey Together,46.22,5.1671,238.82,38.82,19.41,16.26,-119.16,-59.58,HIGH,RED,Margem total 19.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135866-14,(ING) Elite Trainer Box - Megaevolução 4 - Chaos Rising (English),liga,loja#611185,https://www.ligapokemon.com.br/?view=prod/view&pcode=135866&prod=(ING) Coleção Treinador Avançado - Megaevolução 4 - Caos Ascendente,357.9,52,cr-etb-en,Chaos Rising Elite Trainer Box (English),Elite Trainer Box,Chaos Rising,82.64,5.1671,427.01,69.11,19.31,16.18,-122.75,-34.30,HIGH,RED,Margem total 19.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135865-11,(ING) Booster Bundle - Megaevolução 4 - Chaos Rising (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=135865&prod=(ING) Combo de Pacotes - Megaevolução 4 - Caos Ascendente,195.9,1,cr-bundle-en,Chaos Rising Booster Bundle (English),Booster Bundle,Chaos Rising,45.21,5.1671,233.6,37.7,19.25,16.14,-119.34,-60.92,HIGH,RED,Margem total 19.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135866-15,(ING) Elite Trainer Box - Megaevolução 4 - Chaos Rising (English),liga,loja#32448,https://www.ligapokemon.com.br/?view=prod/view&pcode=135866&prod=(ING) Coleção Treinador Avançado - Megaevolução 4 - Caos Ascendente,359.5,1,cr-etb-en,Chaos Rising Elite Trainer Box (English),Elite Trainer Box,Chaos Rising,82.64,5.1671,427.01,67.51,18.78,15.81,-124.35,-34.59,HIGH,RED,Margem total 18.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135119-1,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Gastly (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=135119&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Gastly,189.89,3,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,34.83,18.34,15.50,-120.62,-63.52,HIGH,RED,Margem total 18.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135118-2,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Charmander (English),liga,loja#104063,https://www.ligapokemon.com.br/?view=prod/view&pcode=135118&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Charmander,189.9,2,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,34.82,18.33,15.49,-120.63,-63.52,HIGH,RED,Margem total 18.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135119-2,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Gastly (English),liga,loja#56925,https://www.ligapokemon.com.br/?view=prod/view&pcode=135119&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Gastly,189.9,9,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,34.82,18.33,15.49,-120.63,-63.52,HIGH,RED,Margem total 18.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135529-12,(ING) Elite Trainer Box - Megaevolução 3 - Perfect Order (English),liga,loja#209938,https://www.ligapokemon.com.br/?view=prod/view&pcode=135529&prod=(ING) Coleção Treinador Avançado - Megaevolução 3 - Equilíbrio Perfeito,313.85,10,po-etb-en,Perfect Order Elite Trainer Box (English),Elite Trainer Box,Perfect Order,71.74,5.1671,370.69,56.84,18.11,15.33,-124.89,-39.79,HIGH,RED,Margem total 18.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135529-13,(ING) Elite Trainer Box - Megaevolução 3 - Perfect Order (English),liga,loja#680279,https://www.ligapokemon.com.br/?view=prod/view&pcode=135529&prod=(ING) Coleção Treinador Avançado - Megaevolução 3 - Equilíbrio Perfeito,313.9,4,po-etb-en,Perfect Order Elite Trainer Box (English),Elite Trainer Box,Perfect Order,71.74,5.1671,370.69,56.79,18.09,15.32,-124.94,-39.80,HIGH,RED,Margem total 18.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135529-14,(ING) Elite Trainer Box - Megaevolução 3 - Perfect Order (English),liga,loja#43947,https://www.ligapokemon.com.br/?view=prod/view&pcode=135529&prod=(ING) Coleção Treinador Avançado - Megaevolução 3 - Equilíbrio Perfeito,314.0,20,po-etb-en,Perfect Order Elite Trainer Box (English),Elite Trainer Box,Perfect Order,71.74,5.1671,370.69,56.69,18.05,15.29,-125.04,-39.82,HIGH,RED,Margem total 18.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135865-12,(ING) Booster Bundle - Megaevolução 4 - Chaos Rising (English),liga,loja#684080,https://www.ligapokemon.com.br/?view=prod/view&pcode=135865&prod=(ING) Combo de Pacotes - Megaevolução 4 - Caos Ascendente,198.0,1,cr-bundle-en,Chaos Rising Booster Bundle (English),Booster Bundle,Chaos Rising,45.21,5.1671,233.6,35.6,17.98,15.24,-121.44,-61.34,HIGH,RED,Margem total 18.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135114-4,(ING) Booster Bundle - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#309121,https://www.ligapokemon.com.br/?view=prod/view&pcode=135114&prod=(ING) Combo de Pacotes - Megaevolução 2.5 - Heróis Excelsos,419.89,3,ah-bundle-en,Ascended Heroes Booster Bundle (English),Booster Bundle,Ascended Heroes,95.75,5.1671,494.75,74.86,17.83,15.13,-129.2,-30.77,HIGH,RED,Margem total 17.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135529-15,(ING) Elite Trainer Box - Megaevolução 3 - Perfect Order (English),liga,loja#558333,https://www.ligapokemon.com.br/?view=prod/view&pcode=135529&prod=(ING) Coleção Treinador Avançado - Megaevolução 3 - Equilíbrio Perfeito,314.7,18,po-etb-en,Perfect Order Elite Trainer Box (English),Elite Trainer Box,Perfect Order,71.74,5.1671,370.69,55.99,17.79,15.10,-125.74,-39.95,HIGH,RED,Margem total 17.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135528-11,(ING) Booster Bundle - Megaevolução 3 - Perfect Order (English),liga,loja#454005,https://www.ligapokemon.com.br/?view=prod/view&pcode=135528&prod=(ING) Combo de Pacotes - Megaevolução 3 - Equilíbrio Perfeito,179.0,2,po-bundle-en,Perfect Order Booster Bundle (English),Booster Bundle,Perfect Order,40.67,5.1671,210.15,31.15,17.40,14.82,-121.68,-67.98,HIGH,RED,Margem total 17.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135865-13,(ING) Booster Bundle - Megaevolução 4 - Chaos Rising (English),liga,loja#568617,https://www.ligapokemon.com.br/?view=prod/view&pcode=135865&prod=(ING) Combo de Pacotes - Megaevolução 4 - Caos Ascendente,199.0,2,cr-bundle-en,Chaos Rising Booster Bundle (English),Booster Bundle,Chaos Rising,45.21,5.1671,233.6,34.6,17.39,14.81,-122.44,-61.53,HIGH,RED,Margem total 17.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135865-14,(ING) Booster Bundle - Megaevolução 4 - Chaos Rising (English),liga,loja#670855,https://www.ligapokemon.com.br/?view=prod/view&pcode=135865&prod=(ING) Combo de Pacotes - Megaevolução 4 - Caos Ascendente,199.0,3,cr-bundle-en,Chaos Rising Booster Bundle (English),Booster Bundle,Chaos Rising,45.21,5.1671,233.6,34.6,17.39,14.81,-122.44,-61.53,HIGH,RED,Margem total 17.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135528-12,(ING) Booster Bundle - Megaevolução 3 - Perfect Order (English),liga,loja#127360,https://www.ligapokemon.com.br/?view=prod/view&pcode=135528&prod=(ING) Combo de Pacotes - Megaevolução 3 - Equilíbrio Perfeito,179.8,19,po-bundle-en,Perfect Order Booster Bundle (English),Booster Bundle,Perfect Order,40.67,5.1671,210.15,30.35,16.88,14.44,-122.48,-68.12,HIGH,RED,Margem total 16.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132780-1,(ING) Booster Pack - Escarlate e Violeta 8 - Surging Sparks (English),liga,loja#88061,https://www.ligapokemon.com.br/?view=prod/view&pcode=132780&prod=(ING) Booster Avulso - Escarlate e Violeta 8 - Fagulhas Impetuosas,34.89,2,ssp-pack-en,Surging Sparks Booster Pack (English),Sleeved Booster,Surging Sparks,7.88,5.1671,40.72,5.83,16.70,14.31,-6.29,-18.04,HIGH,RED,Margem total 16.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132780-2,(ING) Booster Pack - Escarlate e Violeta 8 - Surging Sparks (English),liga,loja#645953,https://www.ligapokemon.com.br/?view=prod/view&pcode=132780&prod=(ING) Booster Avulso - Escarlate e Violeta 8 - Fagulhas Impetuosas,34.9,102,ssp-pack-en,Surging Sparks Booster Pack (English),Sleeved Booster,Surging Sparks,7.88,5.1671,40.72,5.82,16.67,14.29,-6.3,-18.06,HIGH,RED,Margem total 16.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-1,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#312903,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,29.89,35,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,4.88,16.34,14.05,-116.37,-389.34,HIGH,RED,Margem total 16.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-4,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#499622,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,28.89,8,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,4.7,16.26,13.98,-6.14,-21.26,HIGH,RED,Margem total 16.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135528-13,(ING) Booster Bundle - Megaevolução 3 - Perfect Order (English),liga,loja#603507,https://www.ligapokemon.com.br/?view=prod/view&pcode=135528&prod=(ING) Combo de Pacotes - Megaevolução 3 - Equilíbrio Perfeito,182.0,8,po-bundle-en,Perfect Order Booster Bundle (English),Booster Bundle,Perfect Order,40.67,5.1671,210.15,28.15,15.46,13.39,-124.68,-68.51,HIGH,RED,Margem total 15.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-3,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#680279,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,989.9,1,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,147.79,14.93,12.99,-171.99,-17.37,HIGH,RED,Margem total 14.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-4,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#700819,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,998.49,1,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,139.2,13.94,12.24,-180.58,-18.09,HIGH,RED,Margem total 13.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-5,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#772665,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,998.9,2,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,138.79,13.89,12.20,-180.99,-18.12,HIGH,RED,Margem total 13.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-6,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#22773,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,999.0,1,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,138.69,13.88,12.19,-181.09,-18.13,HIGH,RED,Margem total 13.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-7,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#712975,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,999.0,4,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,138.69,13.88,12.19,-181.09,-18.13,HIGH,RED,Margem total 13.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-8,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#127360,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,999.9,5,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,137.79,13.78,12.11,-181.99,-18.20,HIGH,RED,Margem total 13.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-9,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#274355,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,999.9,2,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,137.79,13.78,12.11,-181.99,-18.20,HIGH,RED,Margem total 13.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135530-10,(ING) Booster Box - Megaevolução 3 - Perfect Order (English),liga,loja#61167,https://www.ligapokemon.com.br/?view=prod/view&pcode=135530&prod=(ING) Caixa de Booster - Megaevolução 3 - Equilíbrio Perfeito,999.99,7,po-box-en,Perfect Order Booster Box (English),Booster Box,Perfect Order,220.18,5.1671,1137.69,137.7,13.77,12.10,-182.08,-18.21,HIGH,RED,Margem total 13.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133177-8,(ING) Booster Bundle - Escarlate e Violeta 9 - Journey Together (English),liga,loja#34051,https://www.ligapokemon.com.br/?view=prod/view&pcode=133177&prod=(ING) Combo de Pacotes - Escarlate e Violeta 9 - Amigos de Jornada,209.99,7,jtg-bundle-en,Journey Together Booster Bundle (English),Booster Bundle,Journey Together,46.22,5.1671,238.82,28.83,13.73,12.07,-129.15,-61.51,HIGH,RED,Margem total 13.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135115-1,(ING) Elite Trainer Box - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#608919,https://www.ligapokemon.com.br/?view=prod/view&pcode=135115&prod=(ING) Coleção Treinador Avançado - Megaevolução 2.5 - Heróis Excelsos,799.9,1,ah-etb-en,Ascended Heroes Elite Trainer Box (English),Elite Trainer Box,Ascended Heroes,175.89,5.1671,908.84,108.94,13.62,11.99,-169.65,-21.21,HIGH,RED,Margem total 13.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-134382-9,(ING) Booster Pack - Megaevolução 2 - Phantasmal Flames (English),liga,loja#789938,https://www.ligapokemon.com.br/?view=prod/view&pcode=134382&prod=(ING) Booster Avulso - Megaevolução 2 - Fogo Fantasmagórico,49.9,6,phf-pack-en,Phantasmal Flames Booster Pack (English),Sleeved Booster,Phantasmal Flames,10.9,5.1671,56.32,6.42,12.87,11.40,-8.51,-17.05,HIGH,RED,Margem total 12.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135114-5,(ING) Booster Bundle - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=135114&prod=(ING) Combo de Pacotes - Megaevolução 2.5 - Heróis Excelsos,439.94,1,ah-bundle-en,Ascended Heroes Booster Bundle (English),Booster Bundle,Ascended Heroes,95.75,5.1671,494.75,54.81,12.46,11.08,-149.25,-33.92,HIGH,RED,Margem total 12.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135114-6,(ING) Booster Bundle - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=135114&prod=(ING) Combo de Pacotes - Megaevolução 2.5 - Heróis Excelsos,439.95,12,ah-bundle-en,Ascended Heroes Booster Bundle (English),Booster Bundle,Ascended Heroes,95.75,5.1671,494.75,54.8,12.46,11.08,-149.26,-33.93,HIGH,RED,Margem total 12.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-5,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#150020,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,29.9,2,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,3.69,12.33,10.98,-7.15,-23.92,HIGH,RED,Margem total 12.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-6,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#256298,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,29.9,3,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,3.69,12.33,10.98,-7.15,-23.92,HIGH,RED,Margem total 12.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
